Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.027235943,-3.0500300712406188,4.481106899007981,6.968692709815337,8.850824989247519
0.04724678432163265,-2.3894472054851916,3.7073719140565755,8.355162382757273,9.417477445495566
0.06725762564326532,-2.462953391149939,3.4573056153249144,9.180720469218228,10.14267095354001
0.08726846696489797,-2.427693351742199,3.376316618843454,10.090711272877998,10.88875768785827
0.10727930828653062,-2.646213156199884,3.48351391810366,9.78989444953995,10.742576331041118
0.12729014960816326,-2.6037119028561695,3.5424913950964982,9.409972134464835,10.370693821690898
0.14730099092979593,-2.635214012967287,3.6615364287434278,9.025179272776013,10.102556629171277
0.1673118322514286,-2.601050017895757,3.5631864027864197,9.010139797368476,10.020800162822935
0.18732267357306126,-2.507832723650916,3.6687975548898795,8.69831674840363,9.77756514300616
0.20733351489469393,-2.138833434645988,3.5630541347600992,8.678330366688469,9.612492072842446
0.22734435621632654,-2.058549297049422,3.48159035278992,8.699826970057112,9.603554556562294
0.2473551975379592,-2.1555461692781552,3.347667927469408,9.099450374377087,9.92318521969332
0.26736603885959187,-2.329178336148304,3.504093382198066,9.173223952260148,10.100632657164358
0.28737688018122454,-2.2198230077524546,3.484536315472413,9.370810640794431,10.233084121186723
0.30738772150285715,-2.1447244664713887,3.55804331957036,9.176634410169886,10.080942049496002
0.3273985628244898,-2.075313925394604,3.5422735883347207,8.926776337939483,9.818513109088096
0.3474094041461225,-2.1893547080739704,3.529574912716205,8.818526357985007,9.754128889300368
0.36742024546775515,-2.0889504151152876,3.4312651305463278,8.794019537119864,9.661846808108509
0.3874310867893878,-2.0664695048970803,3.411664527168529,8.719153038243777,9.594185300974347
0.4074419281110204,-2.105150592682885,3.416018279560691,8.74518876298503,9.616264929653168
0.4274527694326531,-2.2442823686694062,3.42497532141574,8.778334027557287,9.691551896154206
0.44746361075428576,-2.2800416529779652,3.427961340713465,9.023145015502749,9.913055420665634
0.4674744520759184,-2.229048426155983,3.41695169220667,9.113542951445977,9.990021593197634
0.4874852933975511,-2.0832619574554845,3.435285116462445,9.120672621412686,9.961447274568947
0.5074961347191838,-1.9692189532894124,3.4609500773814728,9.04323180943089,9.886017378764626
