"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.084791906E1,-2.402789116E0,1.242386436E1,3.222029924E0,1.305784355E1
1.085028776E1,-2.247172832E0,1.278297901E1,3.020925522E0,1.332592695E1
1.085265729E1,-2.067615271E0,1.316124725E1,2.781515598E0,1.360993355E1
1.085502677E1,-2.000580549E0,1.359936714E1,2.487041473E0,1.396891136E1
1.085739542E1,-1.983821869E0,1.402312183E1,2.108773947E0,1.431888343E1
1.085976417E1,-2.043674231E0,1.446363735E1,1.617983699E0,1.469664183E1
1.086213364E1,-2.180138111E0,1.486823940E1,1.072129250E0,1.506542420E1
1.086450312E1,-2.364483595E0,1.520341301E1,4.855750799E-1,1.539384075E1
1.086687182E1,-2.548829079E0,1.548352337E1,-1.057673469E-1,1.569226600E1
1.086924052E1,-2.766691923E0,1.568223286E1,-7.473857999E-1,1.594194458E1
1.087161005E1,-2.891185284E0,1.576123810E1,-1.309999108E0,1.607767634E1
1.087397953E1,-3.085107327E0,1.578278542E1,-1.865429878E0,1.618931843E1
1.087634818E1,-3.226359129E0,1.574447918E1,-2.327491045E0,1.623931133E1
1.087871693E1,-3.429857492E0,1.546676445E1,-2.787158012E0,1.608580041E1
1.088108646E1,-3.779395819E0,1.503103828E1,-3.268371820E0,1.583976638E1
1.088345594E1,-4.107387066E0,1.453546047E1,-3.567634344E0,1.552025304E1
1.088582458E1,-4.301309109E0,1.397045231E1,-3.749585867E0,1.509086452E1
1.088819333E1,-4.416225910E0,1.337911034E1,-3.830985069E0,1.460068804E1
1.089056281E1,-4.595783234E0,1.278537273E1,-3.862108231E0,1.412454812E1
1.089293229E1,-4.672394276E0,1.222276020E1,-3.809437990E0,1.362860789E1
1.089530099E1,-4.602965832E0,1.162184143E1,-3.586786985E0,1.300459663E1
1.089766969E1,-4.466501713E0,1.104965210E1,-3.258795500E0,1.235573540E1
1.090003922E1,-4.222303867E0,1.045830917E1,-2.758428812E0,1.161090049E1
1.090240870E1,-3.970924139E0,9.809509277E0,-2.320308685E0,1.083413786E1
1.090477734E1,-3.705178976E0,9.213377953E0,-1.922888279E0,1.011494854E1
1.090714609E1,-3.463374853E0,8.653159142E0,-1.633202434E0,9.462530248E0
1.090951557E1,-3.240723848E0,8.138427734E0,-1.350698829E0,8.863446529E0
1.091188505E1,-2.967796564E0,7.714672089E0,-1.259723067E0,8.361272875E0
1.091425375E1,-2.668534040E0,7.329222679E0,-1.238176107E0,7.897572987E0
1.091662250E1,-2.328572035E0,6.977290154E0,-1.223811507E0,7.456711086E0
1.091899198E1,-1.967062950E0,6.649298191E0,-1.266905308E0,7.048939789E0
1.092136146E1,-1.629495144E0,6.414676666E0,-1.333940029E0,6.751498142E0
1.092373016E1,-1.248833537E0,6.239907742E0,-1.405763030E0,6.517070164E0
1.092609885E1,-9.543594122E-1,6.168084621E0,-1.412945271E0,6.399412795E0
1.092846838E1,-6.814320087E-1,6.165690422E0,-1.417733550E0,6.363179738E0
1.093083786E1,-5.186333656E-1,6.237513065E0,-1.398580670E0,6.413390500E0
1.093320651E1,-4.156871140E-1,6.347641945E0,-1.317181349E0,6.496177395E0
1.093557526E1,-3.342877328E-1,6.455376148E0,-1.233387947E0,6.580643991E0
1.093794474E1,-2.313415110E-1,6.560716629E0,-1.202264667E0,6.673976469E0
1.094031422E1,-2.289474308E-1,6.668450832E0,-1.163959026E0,6.773142110E0
1.094268292E1,-2.337356508E-1,6.745061874E0,-1.025101304E0,6.826516295E0
1.094505161E1,-3.031645119E-1,6.809702873E0,-9.245491028E-1,6.878862768E0
1.094742114E1,-3.534405529E-1,6.867160797E0,-7.617503405E-1,6.918314912E0
1.094979062E1,-4.563868344E-1,6.958137035E0,-5.534638166E-1,6.995018380E0
1.095215932E1,-4.922982752E-1,6.998836517E0,-3.906651139E-1,7.026997184E0
1.095452802E1,-6.000328064E-1,7.049112320E0,-2.158958912E-1,7.077897633E0
1.095689750E1,-6.670675278E-1,7.116147518E0,-1.009791568E-1,7.148057874E0
1.095926698E1,-7.628314495E-1,7.238246441E0,2.590806782E-2,7.278378569E0
1.096163568E1,-7.652255297E-1,7.439351082E0,5.224317312E-2,7.478786264E0
1.096400443E1,-6.934026480E-1,7.683548927E0,9.294284880E-2,7.715333416E0
1.096637391E1,-6.263678074E-1,7.932535172E0,9.773106873E-2,7.957826477E0
1.096874338E1,-5.545449257E-1,8.171944618E0,1.408248097E-1,8.191949130E0
1.097111208E1,-4.132929742E-1,8.406566620E0,1.791303903E-1,8.418625845E0
1.097348078E1,-3.510464132E-1,8.602883339E0,2.629238963E-1,8.614056205E0
1.097585031E1,-3.007703722E-1,8.811168671E0,3.562936783E-1,8.823497115E0
1.097821979E1,-2.385238111E-1,9.002696991E0,4.185402393E-1,9.015576668E0
1.098058844E1,-2.193709910E-1,9.141554832E0,4.352989793E-1,9.154541692E0
1.098295719E1,-1.212129593E-1,9.256471634E0,4.807868600E-1,9.269741943E0
1.098532667E1,-3.741952777E-2,9.249288559E0,5.071219206E-1,9.263255999E0
1.098769615E1,-5.178409815E-2,9.325901031E0,4.520577192E-1,9.336994582E0
1.099006484E1,-8.051326871E-2,9.371389389E0,3.299586177E-1,9.377542010E0
1.099243359E1,-1.930359304E-1,9.476729393E0,2.078595906E-1,9.480974025E0
1.099480307E1,-3.342877328E-1,9.570098877E0,8.336646855E-2,9.576298386E0
1.099717255E1,-4.731455147E-1,9.656286240E0,-4.270076752E-4,9.667871058E0
1.099954125E1,-5.617271662E-1,9.670651436E0,1.154349744E-2,9.686958752E0
1.100190995E1,-6.096091270E-1,9.687410355E0,7.379005849E-2,9.706852612E0
1.100427948E1,-6.479146481E-1,9.627556801E0,9.054873884E-2,9.649758672E0
1.100664896E1,-6.814320087E-1,9.567705154E0,1.336425394E-1,9.592871928E0
1.100901760E1,-7.508610487E-1,9.500670433E0,1.456130296E-1,9.531407774E0
1.101138635E1,-8.466248512E-1,9.457575798E0,9.773106873E-2,9.495897271E0
1.101375583E1,-9.639357328E-1,9.491092682E0,-4.270076752E-4,9.539916801E0
1.101612531E1,-1.062093735E0,9.519823074E0,-2.087135911E-1,9.581160464E0
1.101849401E1,-1.157857776E0,9.519823074E0,-4.648821354E-1,9.601238534E0
1.102086271E1,-1.215316176E0,9.538974762E0,-6.875333786E-1,9.640629392E0
1.102323224E1,-1.289533138E0,9.548551559E0,-8.838494420E-1,9.675687182E0
1.102560172E1,-1.366144419E0,9.522216797E0,-1.025101304E0,9.674181928E0
1.102797036E1,-1.430785060E0,9.495882034E0,-1.154382586E0,9.672203506E0
1.103033911E1,-1.488243461E0,9.443210602E0,-1.281269908E0,9.645244820E0
1.103270859E1,-1.476272941E0,9.414482117E0,-1.398580670E0,9.631608548E0
1.103507807E1,-1.483455181E0,9.337870598E0,-1.518285632E0,9.576098257E0
1.103744677E1,-1.497819781E0,9.278018951E0,-1.618837833E0,9.536547367E0
1.103981552E1,-1.543307662E0,9.158313751E0,-1.712207675E0,9.443948561E0
1.104218500E1,-1.615130663E0,9.072126389E0,-1.786424637E0,9.386343125E0
1.104455448E1,-1.701318264E0,9.005090714E0,-1.855853558E0,9.350418976E0
1.104692318E1,-1.880875587E0,8.997908592E0,-1.973164439E0,9.401778019E0
1.104929187E1,-1.923969269E0,8.882991791E0,-2.162298203E0,9.342629952E0
1.105166140E1,-1.921575308E0,8.605277061E0,-2.188633204E0,9.084787299E0
1.105403088E1,-2.034097672E0,8.428113937E0,-2.176662683E0,8.939156466E0
1.105639953E1,-2.153802872E0,8.380231857E0,-2.231727123E0,8.935757312E0
1.105876828E1,-2.247172832E0,8.274891853E0,-2.277215004E0,8.871827833E0
1.106113776E1,-2.287872314E0,8.124062538E0,-2.361008406E0,8.764080816E0
1.106350724E1,-2.307025194E0,7.958869934E0,-2.516624689E0,8.660217994E0
1.106587594E1,-2.328572035E0,7.812829971E0,-2.629147530E0,8.565919484E0
1.106824463E1,-2.374059916E0,7.676366329E0,-2.715335131E0,8.481497826E0
1.107061417E1,-2.419547796E0,7.606937408E0,-2.849404573E0,8.475778118E0
1.107298364E1,-2.448276997E0,7.590178967E0,-2.971503496E0,8.510858360E0
1.107535234E1,-2.462641478E0,7.616514206E0,-3.088814497E0,8.580015542E0
1.107772104E1,-2.448276997E0,7.640454769E0,-3.165425539E0,8.624994387E0
1.108009057E1,-2.421941757E0,7.678760529E0,-3.189366579E0,8.660324723E0
1.108246005E1,-2.388424635E0,7.700307369E0,-3.127120018E0,8.647438084E0
1.108482870E1,-2.381242275E0,7.662002087E0,-3.062479258E0,8.588094664E0
1.108719745E1,-2.266325474E0,7.614120007E0,-2.981080055E0,8.485157213E0
1.108956693E1,-2.132256031E0,7.520750046E0,-2.899680614E0,8.337646233E0
1.109193640E1,-2.046068192E0,7.489626884E0,-2.854192734E0,8.272080879E0
1.109430510E1,-1.957486868E0,7.494414806E0,-2.830251694E0,8.246716485E0
1.109667380E1,-1.900028229E0,7.520750046E0,-2.784763813E0,8.241765467E0
1.109904333E1,-1.816235065E0,7.563844204E0,-2.763216972E0,8.255047970E0
1.110141281E1,-1.792294025E0,7.621302605E0,-2.830251694E0,8.325076331E0
1.110378146E1,-1.751594305E0,7.712277889E0,-2.945168495E0,8.439273092E0
1.110615021E1,-1.801870346E0,7.800859451E0,-3.110361338E0,8.589207913E0
1.110851969E1,-1.873693228E0,7.872682571E0,-3.251613140E0,8.721401561E0
1.111088917E1,-1.955092430E0,7.930140972E0,-3.356953621E0,8.830552636E0
1.111325786E1,-2.005368710E0,8.047451973E0,-3.450323343E0,8.982634251E0
1.111562661E1,-2.110708952E0,8.179127693E0,-3.433564663E0,9.118255776E0
1.111799609E1,-2.165773392E0,8.315590858E0,-3.402441263E0,9.242090254E0
1.112036557E1,-2.271113873E0,8.499937057E0,-3.414411783E0,9.437430584E0
1.112273427E1,-2.326178074E0,8.622035980E0,-3.404835463E0,9.557380049E0
1.112510297E1,-2.395606756E0,8.760892868E0,-3.347377062E0,9.679726689E0
1.112747250E1,-2.342936516E0,8.868627548E0,-3.227672100E0,9.724184968E0
1.112984198E1,-2.275901794E0,8.952421188E0,-3.048114777E0,9.727105315E0
1.113221062E1,-2.165773392E0,9.019455910E0,-2.873345613E0,9.710678365E0
1.113457937E1,-2.048462629E0,9.086490631E0,-2.665059090E0,9.688294540E0
1.113694885E1,-1.926363468E0,9.151130676E0,-2.451984167E0,9.667796813E0
1.113931833E1,-1.789899826E0,9.165495872E0,-2.250880003E0,9.606066665E0
1.114168703E1,-1.622312903E0,9.194225311E0,-2.056957960E0,9.560164971E0
1.114405573E1,-1.478667021E0,9.210984230E0,-1.896553278E0,9.519747947E0
1.114642526E1,-1.397267699E0,9.215771675E0,-1.705025315E0,9.475754108E0
1.114879474E1,-1.306291938E0,9.280412674E0,-1.513497472E0,9.493320421E0
1.115116344E1,-1.279956818E0,9.313929558E0,-1.362669349E0,9.499707417E0
1.115353213E1,-1.222498417E0,9.347448349E0,-1.195082307E0,9.502500447E0
1.115590161E1,-1.153069496E0,9.400117874E0,-1.053830504E0,9.529026395E0
1.115827109E1,-1.078852534E0,9.433634758E0,-9.532783031E-1,9.542857385E0
1.116063979E1,-1.054911494E0,9.474334717E0,-8.168146610E-1,9.567812852E0
1.116300854E1,-1.002241254E0,9.510246277E0,-6.827451587E-1,9.587252616E0
1.116537802E1,-9.687238932E-1,9.541370392E0,-5.726165771E-1,9.607500439E0
1.116774750E1,-8.921127319E-1,9.591646194E0,-4.816408753E-1,9.645077490E0
1.117011620E1,-8.298662901E-1,9.644315720E0,-4.648821354E-1,9.691110316E0
1.117248490E1,-7.628314495E-1,9.694592476E0,-4.193942845E-1,9.733597827E0
1.117485443E1,-7.149494886E-1,9.785568237E0,-4.265765846E-1,9.820919818E0
1.117722390E1,-6.574910879E-1,9.838237762E0,-4.265765846E-1,9.869406486E0
1.117959260E1,-6.120032072E-1,9.881332397E0,-3.810887039E-1,9.907598421E0
1.118196130E1,-5.976386070E-1,9.934001923E0,-3.523595333E-1,9.958198800E0
1.118433078E1,-5.832740068E-1,9.938790321E0,-3.356008530E-1,9.961545540E0
1.118670026E1,-5.617271662E-1,9.945972443E0,-3.691182137E-1,9.968658560E0
1.118906896E1,-5.306038857E-1,9.993853569E0,-3.427831531E-1,1.001379798E1
1.119143766E1,-5.042687654E-1,9.965125084E0,-3.188421428E-1,9.982968759E0
1.119380719E1,-4.827218950E-1,9.977094650E0,-3.092657328E-1,9.993552090E0
1.119617667E1,-3.941402733E-1,9.984277725E0,-3.020834327E-1,9.996619561E0
1.119854536E1,-3.223172724E-1,9.986672401E0,-2.853247523E-1,9.995945393E0
1.120091406E1,-2.385238111E-1,9.996248245E0,-3.140539527E-1,1.000402431E1
1.120328359E1,-2.002182305E-1,9.969912529E0,-3.044775426E-1,9.976570039E0
1.120565307E1,-1.571244597E-1,9.919636726E0,-2.925070524E-1,9.925192253E0
1.120802172E1,-1.188188791E-1,9.864573479E0,-2.637778819E-1,9.868814854E0
1.121039047E1,-8.290740848E-2,9.778385162E0,-2.685660720E-1,9.782423920E0
1.121275995E1,1.285657287E-2,9.737686157E0,-2.829306722E-1,9.741804081E0
1.121512943E1,8.707362413E-2,9.665863037E0,-2.709601521E-1,9.670052196E0
1.121749812E1,1.421378851E-1,9.596433640E0,-2.781424522E-1,9.601515766E0
1.121986682E1,1.924139559E-1,9.519823074E0,-2.733542621E-1,9.525690371E0
1.122223635E1,2.426900268E-1,9.421665192E0,-2.925070524E-1,9.429328386E0
1.122460583E1,2.331136465E-1,9.349842072E0,-3.164480329E-1,9.358099598E0
1.122697448E1,2.139608562E-1,9.222953796E0,-3.188421428E-1,9.230943413E0
1.122934323E1,1.828375608E-1,9.127189636E0,-3.284185529E-1,9.134926326E0
1.123171271E1,1.469260901E-1,9.045790672E0,-3.571477234E-1,9.054030631E0
1.123408219E1,7.749721408E-2,8.959604263E0,-3.906651139E-1,8.968452130E0
1.123645088E1,2.961525321E-2,8.930873871E0,-4.792467356E-1,8.943772280E0
1.123881963E1,-3.263130784E-2,8.894963264E0,-5.343110561E-1,8.911056311E0
1.124118911E1,-1.068483889E-1,8.868627548E0,-5.941634774E-1,8.889150770E0
1.124355859E1,-2.026123703E-1,8.863840103E0,-6.755628586E-1,8.891855730E0
1.124592729E1,-2.935880721E-1,8.844687462E0,-7.809031606E-1,8.883946195E0
1.124829599E1,-4.085048139E-1,8.882991791E0,-8.646966219E-1,8.934322559E0
1.125066552E1,-4.922982752E-1,8.894963264E0,-9.580664635E-1,8.959945336E0
1.125303500E1,-6.143972874E-1,8.930873871E0,-1.029889464E0,9.011030154E0
1.125540365E1,-7.077672482E-1,8.957208633E0,-1.111288786E0,9.053589550E0
1.125777240E1,-7.843784094E-1,8.971573830E0,-1.216629267E0,9.087605474E0
1.126014187E1,-8.562012911E-1,8.993121147E0,-1.302816749E0,9.127247126E0
1.126251135E1,-9.519653320E-1,9.017062187E0,-1.381822109E0,9.171863541E0
1.126488005E1,-1.033364654E0,9.048185349E0,-1.427309871E0,9.218173033E0
1.126724875E1,-1.119552135E0,9.062549591E0,-1.456039071E0,9.246796843E0
1.126961828E1,-1.181798816E0,9.048185349E0,-1.503921032E0,9.248139543E0
1.127198776E1,-1.279956818E0,9.036214828E0,-1.544620752E0,9.256204468E0
1.127435640E1,-1.358962059E0,9.076913834E0,-1.556591153E0,9.309141670E0
1.127672516E1,-1.433179140E0,9.062549591E0,-1.563773513E0,9.307480601E0
1.127909469E1,-1.502608061E0,9.057762146E0,-1.508709311E0,9.304681073E0
1.128146417E1,-1.564854503E0,9.084096909E0,-1.468009591E0,9.334057982E0
1.128383281E1,-1.624706984E0,9.055367470E0,-1.424915791E0,9.309658308E0
1.128620156E1,-1.660618544E0,9.062549591E0,-1.403368950E0,9.319705116E0
1.128857104E1,-1.674983025E0,9.043396950E0,-1.324363708E0,9.292068433E0
1.129094052E1,-1.696530104E0,9.076913834E0,-1.233387947E0,9.316105676E0
1.129330922E1,-1.751594305E0,9.062549591E0,-1.140017986E0,9.300404760E0
1.129567792E1,-1.809052467E0,9.088885307E0,-1.044254065E0,9.325822940E0
1.129804745E1,-1.854540586E0,9.136767387E0,-9.389137030E-1,9.370240019E0
1.130041693E1,-1.911998749E0,9.179861069E0,-8.144205809E-1,9.412166028E0
1.130278557E1,-1.947910309E0,9.237318993E0,-6.923215389E-1,9.465818816E0
1.130515432E1,-1.967062950E0,9.311535835E0,-6.420454979E-1,9.538671746E0
1.130752380E1,-2.010157108E0,9.395329475E0,-5.247346163E-1,9.622281121E0
1.130989328E1,-2.079585791E0,9.457575798E0,-4.337588847E-1,9.693222571E0
1.131226198E1,-2.137043953E0,9.522216797E0,-3.882710040E-1,9.766797016E0
1.131463073E1,-2.180138111E0,9.610797882E0,-3.140539527E-1,9.859973022E0
1.131700021E1,-2.230413914E0,9.720927238E0,-2.637778819E-1,9.977011144E0
1.131936969E1,-2.263931274E0,9.814296722E0,-2.565955818E-1,1.007529882E1
1.132173838E1,-2.371665716E0,9.922031403E0,-2.565955818E-1,1.020477078E1
1.132410708E1,-2.474611998E0,1.001300716E1,-2.637778819E-1,1.031763518E1
1.132647661E1,-2.544040918E0,1.007285881E1,-2.805365622E-1,1.039294614E1
1.132884609E1,-2.637410879E0,1.013271236E1,-2.949011624E-1,1.047448150E1
1.133121474E1,-2.694869280E0,1.021171665E1,-3.332067430E-1,1.056657485E1
1.133358349E1,-2.788239002E0,1.027157021E1,-3.595418334E-1,1.064935217E1
1.133595297E1,-2.857667685E0,1.033860397E1,-4.361529946E-1,1.073513978E1
1.133832245E1,-2.934278965E0,1.040085125E1,-4.864290953E-1,1.081777764E1
1.134069115E1,-2.979767084E0,1.049900913E1,-5.438874364E-1,1.092721457E1
1.134305984E1,-3.030043125E0,1.061631966E1,-5.821930170E-1,1.105560279E1
1.134542937E1,-3.089895487E0,1.074320698E1,-6.827451587E-1,1.119955764E1
1.134779885E1,-3.116230488E0,1.084615326E1,-7.545681000E-1,1.131014173E1
1.135016750E1,-3.111442327E0,1.096585846E1,-8.239969611E-1,1.142847742E1
1.135253625E1,-3.121018887E0,1.110471630E1,-8.790612221E-1,1.156841526E1
1.135490573E1,-3.118624449E0,1.124836159E1,-9.293373227E-1,1.170961676E1
1.135727521E1,-3.135383368E0,1.133933830E1,-9.867956638E-1,1.180614195E1
1.135964390E1,-3.065954447E0,1.142552471E1,-9.772192836E-1,1.187003156E1
1.136201266E1,-3.063560247E0,1.155720139E1,-9.700369835E-1,1.199563575E1
1.136438213E1,-3.111442327E0,1.165775299E1,-1.001160264E0,1.210729532E1
1.136675161E1,-3.140171528E0,1.173675823E1,-1.017919064E0,1.219214215E1
1.136912031E1,-3.195235729E0,1.183730984E1,-1.015524864E0,1.230295600E1
1.137148901E1,-3.238329649E0,1.190195084E1,-1.015524864E0,1.237636875E1
1.137385854E1,-3.314940691E0,1.194743919E1,-1.027495384E0,1.244129743E1
1.137622802E1,-3.334093571E0,1.197616768E1,-1.015524864E0,1.247301339E1
1.137859667E1,-3.427463293E0,1.196419716E1,-9.844015241E-1,1.248433277E1
1.138096542E1,-3.487315893E0,1.199292660E1,-9.484901428E-1,1.252562550E1
1.138333490E1,-3.544774294E0,1.203123188E1,-9.963720441E-1,1.258207942E1
1.138570437E1,-3.551956415E0,1.205996132E1,-1.010736704E0,1.261271779E1
1.138807307E1,-3.539986134E0,1.206714439E1,-9.867956638E-1,1.261432683E1
1.139044177E1,-3.568715334E0,1.207911396E1,-9.628546834E-1,1.263201537E1
1.139281130E1,-3.568715334E0,1.205277920E1,-9.173668027E-1,1.260344308E1
1.139518078E1,-3.571109295E0,1.199771500E1,-8.646966219E-1,1.254773633E1
1.139754943E1,-3.506468534E0,1.197377396E1,-7.904795408E-1,1.250165758E1
1.139991818E1,-3.422675371E0,1.191631508E1,-7.042919993E-1,1.241810368E1
1.140228766E1,-3.305364370E0,1.181815720E1,-6.204985976E-1,1.228736309E1
1.140465713E1,-3.125807047E0,1.170324135E1,-5.582519770E-1,1.212634211E1
1.140702583E1,-2.919914484E0,1.164099407E1,-4.983995557E-1,1.201195428E1
1.140939458E1,-2.709233761E0,1.150452995E1,-4.481234550E-1,1.182772048E1
1.141176406E1,-2.493764877E0,1.144946575E1,-4.026356041E-1,1.172481320E1
1.141413354E1,-2.295054674E0,1.137764263E1,-3.858768940E-1,1.161322215E1
1.141650224E1,-2.141832352E0,1.140397835E1,-3.786945939E-1,1.160954683E1
1.141887094E1,-2.012551069E0,1.145186043E1,-3.930591941E-1,1.163400037E1
1.142124047E1,-1.919181347E0,1.158114243E1,-4.170001745E-1,1.174648910E1
1.142360995E1,-1.837781668E0,1.176548672E1,-4.337588847E-1,1.191605077E1
1.142597859E1,-1.809052467E0,1.195940876E1,-4.026356041E-1,1.210215866E1
1.142834734E1,-1.773141146E0,1.223712540E1,-4.600939751E-1,1.237347784E1
1.143071682E1,-1.763564825E0,1.249568653E1,-4.768526554E-1,1.262852847E1
1.143308630E1,-1.785111427E0,1.274706841E1,-4.864290953E-1,1.288064397E1
1.143545500E1,-1.768352985E0,1.304393578E1,-5.295228362E-1,1.317390327E1
1.143782370E1,-1.727653265E0,1.333841038E1,-6.444395781E-1,1.346526196E1
1.144019323E1,-1.651042104E0,1.356106091E1,-7.809031606E-1,1.368349819E1
1.144256271E1,-1.567248702E0,1.378610706E1,-9.484901428E-1,1.390728766E1
1.144493135E1,-1.454725981E0,1.403748703E1,-1.190294027E0,1.416277055E1
1.144730010E1,-1.397267699E0,1.423859119E1,-1.436886311E0,1.437895958E1
1.144966958E1,-1.323050499E0,1.445645428E1,-1.760089636E0,1.462318188E1
1.145203906E1,-1.284744978E0,1.462404060E1,-2.052169561E0,1.482310808E1
1.145440776E1,-1.325444698E0,1.472938156E1,-2.334673405E0,1.497204678E1
1.145677651E1,-1.416420460E0,1.483472157E1,-2.590841770E0,1.512572881E1
1.145914599E1,-1.478667021E0,1.488739204E1,-2.823069572E0,1.522467142E1
1.146151547E1,-1.536125422E0,1.495682144E1,-3.050508738E0,1.534183146E1
1.146388417E1,-1.557672262E0,1.498554993E1,-3.237248659E0,1.541015342E1
1.146625286E1,-1.560066462E0,1.501667309E1,-3.388076782E0,1.547298750E1
1.146862240E1,-1.493031502E0,1.502385616E1,-3.510175705E0,1.550053969E1
1.147099187E1,-1.440361381E0,1.500470257E1,-3.598757505E0,1.549731576E1
1.147336052E1,-1.318262458E0,1.492569828E1,-3.625092506E0,1.541608189E1
1.147572927E1,-1.177010536E0,1.482275105E1,-3.637063026E0,1.530776044E1
1.147809875E1,-1.045335174E0,1.476289940E1,-3.639456987E0,1.524078644E1
1.148046823E1,-9.016891718E-1,1.463601208E1,-3.536510706E0,1.508419043E1
1.148283693E1,-7.604373693E-1,1.449236584E1,-3.344983101E0,1.489281184E1
1.148520562E1,-6.048209667E-1,1.438463116E1,-3.141484499E0,1.473608994E1
1.148757516E1,-4.276576340E-1,1.430083847E1,-2.990656376E0,1.461645982E1
1.148994463E1,-3.031645119E-1,1.427450275E1,-2.851798534E0,1.455974218E1
1.149231328E1,-2.217651308E-1,1.422183323E1,-2.705758572E0,1.447863425E1
1.149468203E1,-1.762772501E-1,1.413085747E1,-2.490289688E0,1.434969509E1
1.149705151E1,-1.619126499E-1,1.400636387E1,-2.301156044E0,1.419506124E1
1.149942099E1,-1.403657496E-1,1.386989975E1,-2.076110601E0,1.402512235E1
1.150178969E1,-1.068483889E-1,1.372864819E1,-1.817548037E0,1.384885116E1
1.150415844E1,-1.164247692E-1,1.357063770E1,-1.609261394E0,1.366621691E1
1.150652792E1,-6.854280829E-2,1.336713886E1,-1.381822109E0,1.343854649E1
1.150889740E1,-3.263130784E-2,1.312772942E1,-1.159170866E0,1.317884750E1
1.151126609E1,2.482706308E-2,1.285719585E1,-9.125786424E-1,1.288956560E1
1.151363479E1,6.552673876E-2,1.261060429E1,-7.282329798E-1,1.263178362E1
1.151600432E1,9.665001929E-2,1.226106644E1,-5.606461167E-1,1.227425824E1
1.151837380E1,7.989132404E-2,1.190673923E1,-4.672762752E-1,1.191617258E1
1.152074245E1,6.073853374E-2,1.152368259E1,-3.619359136E-1,1.152952503E1
1.152311120E1,-8.690357208E-3,1.114302158E1,-3.523595333E-1,1.114859465E1
1.152548068E1,-1.427598894E-1,1.083418274E1,-3.978474140E-1,1.084242494E1
1.152785016E1,-3.223172724E-1,1.053013229E1,-4.433352649E-1,1.054438811E1
1.153021885E1,-5.545449257E-1,1.021650505E1,-2.709601521E-1,1.023513141E1
1.153258755E1,-9.519653320E-1,9.969912529E0,-4.289706945E-1,1.002444062E1
1.153495708E1,-1.344597459E0,9.826267242E0,-7.378094196E-1,9.945241726E0
1.153732656E1,-1.866511106E0,9.816691399E0,-1.223811507E0,1.006722446E1
1.153969526E1,-2.479400396E0,9.907667160E0,-1.934858799E0,1.039485322E1
1.154206396E1,-3.156930208E0,1.004173565E1,-2.909256935E0,1.092091750E1
1.154443344E1,-4.011623383E0,1.027635765E1,-4.123064995E0,1.177693991E1
1.154680292E1,-4.818434238E0,1.056125641E1,-5.394331455E0,1.280063503E1
1.154917161E1,-5.603698730E0,1.081742382E1,-6.675174236E0,1.389158194E1
1.155154036E1,-6.274046898E0,1.108316898E1,-8.003898621E0,1.504203086E1
1.155390984E1,-6.779201508E0,1.124357414E1,-9.143489838E0,1.599934183E1
1.155627932E1,-7.176621914E0,1.134173203E1,-1.008437157E1,1.678789258E1
1.155864802E1,-7.363361359E0,1.130582047E1,-1.084569454E1,1.731097216E1
1.156101672E1,-7.313085079E0,1.118850899E1,-1.138436699E1,1.755755560E1
1.156338625E1,-7.147892952E0,1.097543526E1,-1.171235847E1,1.757076816E1
1.156575573E1,-6.872571468E0,1.078869534E1,-1.181291008E1,1.741186464E1
1.156812437E1,-6.484727383E0,1.061871433E1,-1.163095951E1,1.703197001E1
1.157049312E1,-6.084912777E0,1.046309757E1,-1.128620815E1,1.654935252E1
1.157286260E1,-5.740162373E0,1.029551125E1,-1.086963558E1,1.603421322E1
1.157523208E1,-5.383441925E0,1.008243561E1,-1.030941582E1,1.539223860E1
1.157760078E1,-5.050662518E0,9.845419884E0,-9.718073845E0,1.472692920E1
1.157996948E1,-4.741823196E0,9.560522079E0,-9.133913994E0,1.404695179E1
1.158233901E1,-4.456925869E0,9.222953796E0,-8.595242500E0,1.337180835E1
1.158470849E1,-4.148087025E0,8.885386467E0,-7.999110699E0,1.265474182E1
1.158707719E1,-3.832065821E0,8.511906624E0,-7.398191929E0,1.191094147E1
1.158944588E1,-3.607020855E0,8.133639336E0,-6.802061081E0,1.119976443E1
1.159181542E1,-3.374793291E0,7.760159969E0,-6.122137547E0,1.044461012E1
1.159418490E1,-3.250299931E0,7.381892681E0,-5.396725178E0,9.704711837E0
1.159655354E1,-3.214388609E0,6.955742836E0,-4.525273323E0,8.899030912E0
1.159892229E1,-3.176083088E0,6.534381390E0,-3.615515947E0,8.115269527E0
1.160129177E1,-3.123412848E0,6.232725143E0,-2.906862974E0,7.553305427E0
1.160366125E1,-3.034831285E0,6.005285740E0,-2.313126564E0,7.115069378E0
1.160602995E1,-2.845697165E0,5.852063656E0,-1.784030676E0,6.747400006E0
1.160839865E1,-2.646987200E0,5.646171093E0,-1.415339470E0,6.394448769E0
1.161076818E1,-2.405183315E0,5.404366970E0,-1.149594426E0,6.026081353E0
1.161313766E1,-2.105920792E0,5.215232849E0,-8.910317421E-1,5.694514344E0
1.161550630E1,-1.813840866E0,5.088346004E0,-6.779569387E-1,5.444346550E0
1.161787505E1,-1.552883983E0,5.057222366E0,-4.936113358E-1,5.313247489E0
