"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.101146511E1,-9.735121727E-1,2.763675928E0,9.681307793E0,1.011500624E1
2.101383391E1,-1.133916736E0,2.749311209E0,9.403593063E0,9.862658961E0
2.101620355E1,-1.344597459E0,2.825922489E0,9.101935387E0,9.624916001E0
2.101857318E1,-1.615130663E0,2.897745609E0,8.934350014E0,9.530382303E0
2.102094204E1,-1.873693228E0,2.998297691E0,8.876891136E0,9.555088257E0
2.102331084E1,-2.067615271E0,3.125185013E0,8.838585854E0,9.600125737E0
2.102568048E1,-2.237596273E0,3.165884495E0,8.800279617E0,9.616370576E0
2.102805011E1,-2.333360195E0,3.204190254E0,8.824220657E0,9.673586470E0
2.103041891E1,-2.335754395E0,3.208978176E0,8.838585854E0,9.688853875E0
2.103278771E1,-2.340542555E0,3.163490534E0,8.922378540E0,9.751648610E0
2.103515735E1,-2.292660475E0,3.106031895E0,9.001383781E0,9.794316524E0
2.103752699E1,-2.232808113E0,3.110820293E0,9.085177422E0,9.859162426E0
2.103989579E1,-2.182532072E0,3.089273453E0,9.154606819E0,9.905245213E0
2.104226464E1,-2.170561552E0,3.084485292E0,9.252764702E0,9.991948839E0
2.104463428E1,-2.151408672E0,3.127578974E0,9.300646782E0,1.004551343E1
2.104700391E1,-2.132256031E0,3.132367373E0,9.343739510E0,1.008284232E1
2.104937271E1,-2.062827110E0,3.194613695E0,9.382045746E0,1.012341813E1
2.105174152E1,-2.026915550E0,3.256860256E0,9.437109947E0,1.018698039E1
2.105411115E1,-1.952698469E0,3.302348137E0,9.480203629E0,1.022706191E1
2.105648079E1,-1.866511106E0,3.359806538E0,9.537661552E0,1.028295442E1
2.105884959E1,-1.775535345E0,3.369383097E0,9.561602592E0,1.029220639E1
2.106121844E1,-1.636677504E0,3.414870739E0,9.597515106E0,1.031757489E1
2.106358808E1,-1.502608061E0,3.405294418E0,9.633425713E0,1.032747559E1
2.106595766E1,-1.382902980E0,3.436417818E0,9.647790909E0,1.033446939E1
2.106832652E1,-1.256015778E0,3.457964420E0,9.669337273E0,1.034558731E1
2.107069532E1,-1.177010536E0,3.469934940E0,9.700460434E0,1.036941343E1
2.107306495E1,-1.124340415E0,3.505846500E0,9.666943550E0,1.034431722E1
2.107543459E1,-1.090823054E0,3.587245941E0,9.561602592E0,1.027046603E1
2.107780339E1,-9.998472929E-1,3.604004860E0,9.511326790E0,1.022026824E1
2.108017219E1,-9.471770525E-1,3.577669621E0,9.532874107E0,1.022607222E1
2.108254183E1,-8.681718111E-1,3.546546221E0,9.580756187E0,1.025293136E1
2.108491146E1,-7.987428904E-1,3.513028860E0,9.595120430E0,1.024918036E1
2.108728027E1,-7.700138092E-1,3.501058578E0,9.580756187E0,1.022942919E1
2.108964912E1,-7.771960497E-1,3.498664141E0,9.552026749E0,1.020224973E1
2.109201876E1,-7.771960497E-1,3.489088058E0,9.501750946E0,1.015189836E1
2.109438839E1,-7.795901299E-1,3.481905460E0,9.432321548E0,1.008464755E1
2.109675719E1,-7.819843292E-1,3.467540979E0,9.401198387E0,1.005076470E1
2.109912600E1,-8.202897310E-1,3.462752819E0,9.346135139E0,1.000068869E1
2.110149563E1,-8.322602510E-1,3.472329140E0,9.295857430E0,9.958046602E0
2.110386527E1,-8.873246908E-1,3.536969662E0,9.121088982E0,9.823022127E0
2.110623407E1,-9.854826927E-1,3.563304901E0,9.085177422E0,9.808606768E0
2.110860292E1,-1.054911494E0,3.560910702E0,9.183335304E0,9.905885654E0
2.111097256E1,-1.098005295E0,3.570487261E0,9.185729980E0,9.916230644E0
2.111334214E1,-1.117158055E0,3.568093300E0,9.164182663E0,9.897554031E0
2.111571100E1,-1.162645936E0,3.558516741E0,9.149817467E0,9.886048080E0
2.111807980E1,-1.177010536E0,3.532181740E0,9.183335304E0,9.909354619E0
2.112044943E1,-1.184192896E0,3.501058578E0,9.243187904E0,9.954709771E0
2.112281907E1,-1.210527897E0,3.465147018E0,9.267128944E0,9.967562416E0
2.112518787E1,-1.212921977E0,3.431629419E0,9.283887863E0,9.971852087E0
2.112755667E1,-1.210527897E0,3.383747578E0,9.276705742E0,9.948487065E0
2.112992631E1,-1.227286696E0,3.378959179E0,9.209671021E0,9.886437077E0
2.113229594E1,-1.241651177E0,3.331077337E0,9.089965820E0,9.760392025E0
2.113466475E1,-1.289533138E0,3.338259697E0,8.994201660E0,9.680007078E0
2.113703360E1,-1.363750339E0,3.357412577E0,8.886467934E0,9.596944646E0
2.113940324E1,-1.459514141E0,3.410082817E0,8.781126976E0,9.532420328E0
2.114177287E1,-1.564854503E0,3.450782299E0,8.659028053E0,9.451742428E0
2.114414167E1,-1.651042104E0,3.493875980E0,8.539322853E0,9.373000810E0
2.114651048E1,-1.703712225E0,3.508240700E0,8.388494492E0,9.250796073E0
2.114888011E1,-1.742017984E0,3.510634661E0,8.252030373E0,9.135381089E0
2.115124974E1,-1.746806145E0,3.515423059E0,8.129932404E0,9.028030343E0
2.115361855E1,-1.751594305E0,3.493875980E0,8.031774521E0,8.932225587E0
2.115598740E1,-1.751594305E0,3.469934940E0,7.902493000E0,8.806697833E0
2.115835704E1,-1.720470905E0,3.489088058E0,7.809123516E0,8.724457903E0
2.116072662E1,-1.713288546E0,3.484299660E0,7.684630394E0,8.609834264E0
2.116309548E1,-1.684559584E0,3.491482019E0,7.576895714E0,8.511024400E0
2.116546428E1,-1.701318264E0,3.498664141E0,7.505072594E0,8.453475572E0
2.116783391E1,-1.663012624E0,3.486693859E0,7.529013634E0,8.462191876E0
2.117020355E1,-1.576825023E0,3.390929699E0,7.653506756E0,8.518271364E0
2.117257235E1,-1.567248702E0,3.407688618E0,7.562530994E0,8.441592578E0
2.117494115E1,-1.622312903E0,3.462752819E0,7.466767311E0,8.388991019E0
2.117731079E1,-1.684559584E0,3.553728580E0,7.481131554E0,8.451867080E0
2.117968042E1,-1.744411945E0,3.592034340E0,7.521831512E0,8.516080850E0
2.118204922E1,-1.770746946E0,3.675827503E0,7.481131554E0,8.521419008E0
2.118441808E1,-1.811446667E0,3.747650385E0,7.426067829E0,8.513090264E0
2.118678771E1,-1.830599546E0,3.788350344E0,7.315938950E0,8.439529355E0
2.118915735E1,-1.859328747E0,3.833837986E0,7.217780590E0,8.381633119E0
2.119152615E1,-1.868905067E0,3.874537706E0,7.141169548E0,8.336735039E0
2.119389495E1,-1.885663748E0,3.910449266E0,7.059770107E0,8.287804004E0
2.119626459E1,-1.909604788E0,3.934390306E0,6.997523785E0,8.251748702E0
2.119863423E1,-1.926363468E0,3.965513468E0,6.913730145E0,8.199746203E0
2.120100303E1,-1.902422428E0,4.006213188E0,6.908942223E0,8.209898772E0
2.120337183E1,-1.883269787E0,4.030154228E0,6.887395382E0,8.199089177E0
2.120574146E1,-1.888057709E0,4.049306870E0,6.805995464E0,8.141450872E0
2.120811110E1,-1.859328747E0,4.078036308E0,6.820360661E0,8.161176573E0
2.121047995E1,-1.847358227E0,4.080430031E0,6.837119102E0,8.173667431E0
2.121284876E1,-1.799476385E0,4.090006828E0,6.822754860E0,8.155749812E0
2.121521839E1,-1.737229586E0,4.058883667E0,6.834725380E0,8.136705370E0
2.121758803E1,-1.665406704E0,4.049306870E0,6.832331181E0,8.114876153E0
2.121995683E1,-1.612736583E0,4.051701069E0,6.856272221E0,8.125618106E0
2.122232563E1,-1.560066462E0,4.015789509E0,6.865848064E0,8.105568604E0
2.122469527E1,-1.507396102E0,4.013395309E0,6.873030663E0,8.100502170E0
2.122706490E1,-1.497819781E0,4.039730549E0,6.887395382E0,8.123983146E0
2.122943370E1,-1.457120180E0,4.046913147E0,6.892183781E0,8.124217040E0
2.123180251E1,-1.454725981E0,4.073247910E0,6.908942223E0,8.151138500E0
2.123417214E1,-1.442755580E0,4.121129990E0,6.901759624E0,8.166978754E0
2.123654178E1,-1.406844020E0,4.147465229E0,6.908942223E0,8.180107613E0
2.123891063E1,-1.387691259E0,4.157041550E0,6.896971703E0,8.171591041E0
2.124127943E1,-1.375720739E0,4.169012070E0,6.904154301E0,8.181724500E0
2.124364907E1,-1.356567860E0,4.166617870E0,6.918518543E0,8.189437079E0
2.124601870E1,-1.332627058E0,4.200135231E0,6.937671185E0,8.218778030E0
2.124838751E1,-1.294321418E0,4.207317352E0,7.002312183E0,8.270983203E0
2.125075631E1,-1.287139058E0,4.166617870E0,7.102864265E0,8.334753278E0
2.125312594E1,-1.270380378E0,4.178588390E0,7.129199028E0,8.360618758E0
2.125549558E1,-1.258409858E0,4.197741032E0,7.088499546E0,8.333753713E0
2.125786438E1,-1.272774577E0,4.245623112E0,7.086105824E0,8.358119793E0
2.126023324E1,-1.308686018E0,4.295898914E0,7.114834785E0,8.413577158E0
2.126260287E1,-1.375720739E0,4.336598873E0,7.167504787E0,8.489512484E0
2.126497251E1,-1.397267699E0,4.370116234E0,7.227357388E0,8.560663977E0
2.126734131E1,-1.414026260E0,4.398845673E0,7.241721630E0,8.590218023E0
2.126971011E1,-1.437967300E0,4.420392513E0,7.270451069E0,8.629430959E0
2.127207975E1,-1.447543621E0,4.458697796E0,7.289603710E0,8.666815495E0
2.127444938E1,-1.483455181E0,4.501791477E0,7.330303669E0,8.729267876E0
2.127681818E1,-1.512184381E0,4.528126717E0,7.378185749E0,8.787960976E0
2.127918699E1,-1.528943062E0,4.576008320E0,7.402126789E0,8.835666360E0
2.128155662E1,-1.557672262E0,4.587978840E0,7.450008869E0,8.886986264E0
2.128392626E1,-1.581613302E0,4.609526157E0,7.521831512E0,8.962543240E0
2.128629511E1,-1.603160143E0,4.640649319E0,7.564925194E0,9.018527692E0
2.128866391E1,-1.598371863E0,4.635860920E0,7.646324635E0,9.083627001E0
2.129103355E1,-1.636677504E0,4.643043518E0,7.689418316E0,9.130373508E0
2.129340318E1,-1.624706984E0,4.628678799E0,7.727724075E0,9.153254044E0
2.129577199E1,-1.643859744E0,4.628678799E0,7.799546719E0,9.217367916E0
2.129814079E1,-1.655830264E0,4.623890400E0,7.816305637E0,9.231292982E0
2.130051042E1,-1.667800784E0,4.628678799E0,7.845035076E0,9.260172905E0
2.130288006E1,-1.663012624E0,4.626285076E0,7.890522480E0,9.296691325E0
2.130524886E1,-1.677377105E0,4.619102478E0,7.897705555E0,9.301798465E0
2.130761771E1,-1.715682745E0,4.628678799E0,7.914463520E0,9.327752544E0
2.130998735E1,-1.732441425E0,4.643043518E0,7.921646595E0,9.344072516E0
2.131235693E1,-1.746806145E0,4.647831440E0,7.928827763E0,9.355211301E0
2.131472574E1,-1.777929306E0,4.662196636E0,7.931222439E0,9.370240096E0
2.131709459E1,-1.785111427E0,4.681348801E0,7.914463520E0,9.366983624E0
2.131946422E1,-1.785111427E0,4.678955078E0,7.924040318E0,9.373881714E0
2.132183386E1,-1.816235065E0,4.683743000E0,7.931222439E0,9.388314422E0
2.132420266E1,-1.806658506E0,4.681348801E0,7.933616161E0,9.387294975E0
2.132657146E1,-1.813840866E0,4.688531399E0,7.912069798E0,9.374070292E0
2.132894110E1,-1.818629026E0,4.717260361E0,7.883340359E0,9.365202190E0
2.133131074E1,-1.821022987E0,4.726837158E0,7.890522480E0,9.376537700E0
2.133367954E1,-1.813840866E0,4.745989323E0,7.854610920E0,9.354643021E0
2.133604839E1,-1.835387707E0,4.774719238E0,7.842640400E0,9.363418194E0
2.133841803E1,-1.832993507E0,4.798659801E0,7.837852955E0,9.371176022E0
2.134078761E1,-1.842570066E0,4.836965561E0,7.789970875E0,9.352804206E0
2.134315646E1,-1.813840866E0,4.863300323E0,7.761240959E0,9.336946500E0
2.134552527E1,-1.787505865E0,4.870482922E0,7.737300396E0,9.315717821E0
2.134789490E1,-1.787505865E0,4.908788681E0,7.749270916E0,9.345725401E0
2.135026454E1,-1.765958786E0,4.927940845E0,7.737300396E0,9.341789380E0
2.135263334E1,-1.710894585E0,4.966247082E0,7.727724075E0,9.343901206E0
2.135500214E1,-1.677377105E0,5.004552364E0,7.742088795E0,9.370116180E0
2.135737178E1,-1.648648024E0,5.042858124E0,7.778000355E0,9.415187087E0
2.135974141E1,-1.605554223E0,5.095528126E0,7.809123516E0,9.461745153E0
2.136211021E1,-1.600766063E0,5.100316525E0,7.811517239E0,9.465489010E0
2.136447907E1,-1.540913582E0,5.131439686E0,7.833064556E0,9.490152172E0
2.136684870E1,-1.531337142E0,5.162562847E0,7.842640400E0,9.513362026E0
2.136921829E1,-1.531337142E0,5.191291809E0,7.866581440E0,9.548696646E0
2.137158714E1,-1.521760821E0,5.198474407E0,7.909676075E0,9.586598342E0
2.137395594E1,-1.471484661E0,5.145803928E0,8.079656601E0,9.691512574E0
2.137632558E1,-1.423602819E0,5.136228085E0,8.110778809E0,9.705267477E0
2.137869521E1,-1.430785060E0,5.169744968E0,7.971922398E0,9.608587599E0
2.138106402E1,-1.488243461E0,5.205656528E0,7.955163479E0,9.622803878E0
2.138343282E1,-1.543307662E0,5.289450169E0,8.010227203E0,9.722336215E0
2.138580245E1,-1.660618544E0,5.330150127E0,8.043745041E0,9.791322107E0
2.138817209E1,-1.720470905E0,5.368455410E0,8.077261925E0,9.849999687E0
2.139054089E1,-1.768352985E0,5.409154892E0,8.072473526E0,9.876783776E0
2.139290974E1,-1.823417187E0,5.397184372E0,8.098808289E0,9.901774845E0
2.139527938E1,-1.861722708E0,5.442672729E0,8.144296646E0,9.970870862E0
2.139764902E1,-1.871299267E0,5.421125412E0,8.249636650E0,1.004723178E1
2.140001782E1,-1.847358227E0,5.413943291E0,8.331036568E0,1.010592325E1
2.140238662E1,-1.811446667E0,5.366061687E0,8.405253410E0,1.013529684E1
2.140475626E1,-1.773141146E0,5.322967529E0,8.491440773E0,1.017755271E1
2.140712589E1,-1.753988504E0,5.308602810E0,8.623116493E0,1.027695857E1
2.140949469E1,-1.751594305E0,5.313391209E0,8.670998573E0,1.031922599E1
2.141186350E1,-1.753988504E0,5.296632290E0,8.752397537E0,1.037955933E1
2.141423313E1,-1.751594305E0,5.327755451E0,8.817038536E0,1.044955642E1
2.141660277E1,-1.773141146E0,5.334938049E0,8.872102737E0,1.050332331E1
2.141897157E1,-1.763564825E0,5.370849609E0,8.860131264E0,1.050990544E1
2.142134042E1,-1.775535345E0,5.411549091E0,8.912802696E0,1.057711876E1
2.142371006E1,-1.768352985E0,5.409154892E0,8.915196419E0,1.057670819E1
2.142607969E1,-1.775535345E0,5.413943291E0,8.929560661E0,1.059246720E1
2.142844850E1,-1.753988504E0,5.385213852E0,8.922378540E0,1.056815228E1
2.143081730E1,-1.718076944E0,5.401972771E0,8.955895424E0,1.059911133E1
2.143318693E1,-1.686953545E0,5.373243332E0,8.908013344E0,1.053898752E1
2.143555657E1,-1.619918823E0,5.356484890E0,8.833796501E0,1.045715200E1
2.143792537E1,-1.576825023E0,5.370849609E0,8.840979576E0,1.046400127E1
2.144029417E1,-1.574430943E0,5.337331772E0,8.872102737E0,1.047282914E1
2.144266381E1,-1.586401463E0,5.356484890E0,8.951107979E0,1.055134750E1
2.144503344E1,-1.579219103E0,5.346908569E0,9.034901619E0,1.061662901E1
2.144740225E1,-1.605554223E0,5.361272812E0,9.070813179E0,1.065836302E1
2.144977110E1,-1.624706984E0,5.382820129E0,9.137847900E0,1.072915139E1
2.145214074E1,-1.658224463E0,5.385213852E0,9.216853142E0,1.080280604E1
2.145451037E1,-1.674983025E0,5.382820129E0,9.247975349E0,1.083076030E1
2.145687917E1,-1.653436184E0,5.406761169E0,9.283887863E0,1.087002720E1
2.145924798E1,-1.665406704E0,5.404366970E0,9.326981544E0,1.090749039E1
2.146161761E1,-1.665406704E0,5.418731689E0,9.334163666E0,1.092075290E1
2.146398725E1,-1.696530104E0,5.442672729E0,9.384439468E0,1.098037363E1
2.146635605E1,-1.737229586E0,5.464219570E0,9.475416183E0,1.107516022E1
2.146872485E1,-1.777929306E0,5.466613293E0,9.532874107E0,1.113196219E1
2.147109449E1,-1.801870346E0,5.480978012E0,9.640608788E0,1.123517666E1
2.147346412E1,-1.825811386E0,5.480978012E0,9.722007751E0,1.130894080E1
2.147583292E1,-1.818629026E0,5.480978012E0,9.786648750E0,1.136340729E1
2.147820178E1,-1.821022987E0,5.464219570E0,9.829741478E0,1.139287662E1
2.148057141E1,-1.830599546E0,5.461825371E0,9.894382477E0,1.144908012E1
2.148294100E1,-1.847358227E0,5.457036972E0,9.951840401E0,1.149917877E1
2.148530985E1,-1.847358227E0,5.464219570E0,1.000929928E1,1.155233742E1
2.148767865E1,-1.859328747E0,5.454642773E0,1.013858032E1,1.166194847E1
2.149004829E1,-1.864116669E0,5.433095932E0,1.018406868E1,1.169225031E1
2.149241792E1,-1.876087189E0,5.428308010E0,1.020561600E1,1.171071428E1
2.149478672E1,-1.878481627E0,5.435490131E0,1.027025700E1,1.177078693E1
2.149715553E1,-1.873693228E0,5.423519611E0,1.028222656E1,1.177495114E1
2.149952516E1,-1.832993507E0,5.413943291E0,1.037080860E1,1.184163495E1
2.150189480E1,-1.809052467E0,5.401972771E0,1.037559700E1,1.183668001E1
2.150426360E1,-1.761170626E0,5.366061687E0,1.038517284E1,1.182151238E1
2.150663245E1,-1.708500624E0,5.356484890E0,1.043066025E1,1.184945475E1
2.150900209E1,-1.665406704E0,5.344514370E0,1.044263172E1,1.184845858E1
2.151137167E1,-1.624706984E0,5.342120647E0,1.040432549E1,1.180795980E1
2.151374053E1,-1.605554223E0,5.358879089E0,1.030616760E1,1.172657154E1
2.151610933E1,-1.586401463E0,5.349302292E0,1.016252136E1,1.159346993E1
2.151847896E1,-1.574430943E0,5.411549091E0,1.008830452E1,1.155584633E1
2.152084860E1,-1.619918823E0,5.447460651E0,9.944658279E0,1.145404701E1
2.152321740E1,-1.655830264E0,5.495342731E0,9.808196068E0,1.136403431E1
2.152558620E1,-1.710894585E0,5.552801132E0,9.654973030E0,1.126850766E1
2.152795584E1,-1.777929306E0,5.646171093E0,9.504144669E0,1.119683199E1
2.153032548E1,-1.794687986E0,5.667717457E0,9.398804665E0,1.112121645E1
2.153269428E1,-1.856934547E0,5.715599537E0,9.334163666E0,1.110148167E1
2.153506313E1,-1.907210827E0,5.758693695E0,9.331769943E0,1.113022625E1
2.153743277E1,-1.957486868E0,5.825728416E0,9.276705742E0,1.112780912E1
2.153980235E1,-1.962275028E0,5.852063656E0,9.192912102E0,1.107279573E1
2.154217115E1,-1.897634268E0,5.868822098E0,9.092359543E0,1.098704194E1
2.154454001E1,-1.761170626E0,5.756299496E0,9.168971062E0,1.096844274E1
2.154690964E1,-1.588795543E0,5.694053173E0,9.106724739E0,1.085720720E1
2.154927928E1,-1.464302421E0,5.624623775E0,8.857737541E0,1.059434229E1
2.155164808E1,-1.416420460E0,5.622230053E0,8.742821693E0,1.049059812E1
2.155401688E1,-1.378114939E0,5.603076935E0,8.692545891E0,1.043331328E1
2.155638652E1,-1.346991539E0,5.610259533E0,8.615933418E0,1.036936386E1
2.155875615E1,-1.327838778E0,5.643776894E0,8.534534454E0,1.031763790E1
2.156112495E1,-1.303897738E0,5.679687977E0,8.460317612E0,1.027307057E1
2.156349376E1,-1.279956818E0,5.734752655E0,8.395676613E0,1.024758817E1
2.156586339E1,-1.227286696E0,5.765875816E0,8.378918648E0,1.024489308E1
2.156823303E1,-1.188981056E0,5.789816856E0,8.347794533E0,1.022845681E1
2.157060183E1,-1.157857776E0,5.813757896E0,8.302307129E0,1.020140771E1
2.157297068E1,-1.119552135E0,5.854457378E0,8.196967125E0,1.013500559E1
2.157534032E1,-1.066882014E0,5.842486858E0,8.141902924E0,1.007787047E1
2.157770995E1,-9.830884933E-1,5.832910538E0,8.115568161E0,1.004249744E1
2.158007876E1,-9.040832520E-1,5.808969498E0,8.141902924E0,1.004251345E1
2.158244756E1,-7.819843292E-1,5.768270016E0,8.242454529E0,1.009071331E1
2.158481719E1,-7.245259285E-1,5.722782135E0,8.445952415E0,1.022786808E1
2.158718683E1,-6.598851681E-1,5.679687977E0,8.699728012E0,1.041055097E1
2.158955563E1,-5.473625660E-1,5.593500614E0,8.908013344E0,1.053278485E1
2.159192443E1,-5.114510059E-1,5.512101650E0,9.025324821E0,1.058779178E1
2.159429407E1,-4.180811942E-1,5.435490131E0,9.152213097E0,1.065280946E1
2.159666370E1,-3.749874532E-1,5.378032207E0,9.264734268E0,1.071910197E1
2.159903251E1,-3.989284337E-1,5.318179607E0,9.398804665E0,1.080646600E1
2.160140136E1,-3.845638335E-1,5.260721207E0,9.556815147E0,1.091585053E1
2.160377100E1,-4.587808549E-1,5.296632290E0,9.578361511E0,1.095489857E1
2.160614063E1,-5.569388866E-1,5.296632290E0,9.437109947E0,1.083621422E1
2.160850943E1,-6.622793674E-1,5.270297527E0,9.403593063E0,1.080010243E1
2.161087824E1,-7.556492090E-1,5.176927567E0,9.585543633E0,1.092035858E1
2.161324787E1,-7.867723703E-1,5.085951805E0,9.774677277E0,1.104672949E1
2.161561751E1,-8.083193302E-1,4.990188122E0,9.884806633E0,1.110246638E1
2.161798631E1,-8.490190506E-1,4.815418720E0,9.999722481E0,1.113119672E1
2.162035511E1,-8.753541708E-1,4.657408237E0,1.014336872E1,1.119578606E1
2.162272475E1,-9.136596918E-1,4.499397278E0,1.027265072E1,1.125196439E1
2.162509438E1,-9.519653320E-1,4.362934113E0,1.034447384E1,1.126719003E1
2.162746318E1,-9.830884933E-1,4.212105751E0,1.046896648E1,1.132729258E1
2.162983199E1,-1.002241254E0,4.058883667E0,1.061979485E1,1.141310942E1
2.163220162E1,-1.078852534E0,3.934390306E0,1.075146961E1,1.149945428E1
2.163457126E1,-1.145887256E0,3.797926664E0,1.085441685E1,1.155662882E1
2.163694006E1,-1.260804057E0,3.788350344E0,1.082808208E1,1.154073597E1
2.163930891E1,-1.332627058E0,3.709345102E0,1.071795273E1,1.141970432E1
2.164167855E1,-1.397267699E0,3.587245941E0,1.068443584E1,1.135684198E1
2.164404818E1,-1.445149660E0,3.469934940E0,1.088793373E1,1.151850715E1
2.164641699E1,-1.516972542E0,3.338259697E0,1.116086102E1,1.174776583E1
2.164878579E1,-1.617524743E0,3.218554735E0,1.144815254E1,1.200148647E1
2.165115542E1,-1.686953545E0,3.103637934E0,1.170910931E1,1.223035655E1
2.165352506E1,-1.775535345E0,3.007874012E0,1.181444931E1,1.231994498E1
2.165589386E1,-1.837781668E0,2.895351410E0,1.185036182E1,1.233659502E1
2.165826266E1,-1.876087189E0,2.801981449E0,1.187190914E1,1.234151651E1
2.166063230E1,-1.947910309E0,2.711005688E0,1.182881451E1,1.229084045E1
2.166300193E1,-2.002974510E0,2.660729647E0,1.179290295E1,1.225414008E1
2.166537074E1,-2.086768150E0,2.617635965E0,1.183839035E1,1.230260564E1
2.166773959E1,-2.141832352E0,2.586512804E0,1.186472607E1,1.233082394E1
2.167010922E1,-2.204078913E0,2.608059406E0,1.181205559E1,1.229571449E1
2.167247881E1,-2.302237034E0,2.622424364E0,1.175699139E1,1.226394110E1
2.167484761E1,-2.398000956E0,2.634394646E0,1.159658718E1,1.213141698E1
2.167721646E1,-2.474611998E0,2.756493807E0,1.133802509E1,1.192781521E1
2.167958610E1,-2.577558279E0,2.857045650E0,1.107946205E1,1.172863998E1
2.168195574E1,-2.666140079E0,2.940839291E0,1.087835789E1,1.157996153E1
2.168432454E1,-2.690081120E0,3.000691652E0,1.080174637E1,1.152902474E1
2.168669334E1,-2.697263241E0,3.048573732E0,1.066767693E1,1.141789656E1
2.168906298E1,-2.591922998E0,3.060544252E0,1.044502544E1,1.118854559E1
2.169143261E1,-2.508129597E0,3.101243973E0,1.024392128E1,1.099301376E1
2.169380141E1,-2.357301235E0,3.089273453E0,1.005239391E1,1.077734211E1
2.169617021E1,-2.218443632E0,3.103637934E0,9.839318275E0,1.055302064E1
2.169853985E1,-2.048462629E0,3.096455812E0,9.654973030E0,1.034421297E1
2.170090948E1,-1.888057709E0,3.141943455E0,9.496962547E0,1.017982653E1
2.170327829E1,-1.739623785E0,3.139549494E0,9.346135139E0,1.001165840E1
2.170564714E1,-1.584007263E0,3.201796055E0,9.183335304E0,9.853640155E0
2.170801678E1,-1.423602819E0,3.208978176E0,9.121088982E0,9.773354088E0
2.171038641E1,-1.174616456E0,3.137155294E0,9.216853142E0,9.806724682E0
2.171275521E1,-9.687238932E-1,3.122790813E0,9.073206902E0,9.644341964E0
2.171512402E1,-8.490190506E-1,3.194613695E0,8.912802696E0,9.506021350E0
2.171749365E1,-7.556492090E-1,3.268830776E0,8.819432259E0,9.436029130E0
2.171986329E1,-7.341022491E-1,3.350230217E0,8.802673340E0,9.447222160E0
2.172223209E1,-7.005848885E-1,3.465147018E0,8.726062775E0,9.415000509E0
2.172460089E1,-6.814320087E-1,3.563304901E0,8.575234413E0,9.311076020E0
2.172697053E1,-6.407324076E-1,3.659069061E0,8.347794533E0,9.137012530E0
2.172934016E1,-6.024267673E-1,3.723709583E0,8.072473526E0,8.910317609E0
2.173170896E1,-5.449684858E-1,3.812291145E0,7.852217197E0,8.745734351E0
2.173407777E1,-4.946923554E-1,3.874537706E0,7.610413074E0,8.554247491E0
2.173644740E1,-4.827218950E-1,3.960725307E0,7.392549992E0,8.400604786E0
2.173881704E1,-4.420221746E-1,4.003818989E0,7.169898510E0,8.223952501E0
2.174118584E1,-4.013225138E-1,4.046913147E0,6.973582745E0,8.072758022E0
2.174355469E1,-3.678051531E-1,4.092400551E0,6.767690182E0,7.917364037E0
2.174592433E1,-3.318937123E-1,4.104371071E0,6.607285500E0,7.785386117E0
2.174829396E1,-3.079526722E-1,4.111553669E0,6.406181335E0,7.618324470E0
2.175066277E1,-2.744353116E-1,4.113947868E0,6.221835613E0,7.463988224E0
2.175303157E1,-2.433120310E-1,4.128312111E0,6.059037209E0,7.335808989E0
2.175540120E1,-2.241592109E-1,4.104371071E0,5.968060970E0,7.246644809E0
2.175777084E1,-1.906418502E-1,4.113947868E0,5.841174126E0,7.147043203E0
2.176013964E1,-2.097946107E-1,4.113947868E0,5.728651524E0,7.055921564E0
2.176250844E1,-2.169769108E-1,4.109159470E0,5.635281563E0,6.977726623E0
2.176487808E1,-2.409179509E-1,4.125918388E0,5.565852642E0,6.932529094E0
2.176724771E1,-2.887998521E-1,4.128312111E0,5.517970562E0,6.897417297E0
2.176961652E1,-3.366818726E-1,4.125918388E0,5.467694759E0,6.858005775E0
2.177198532E1,-4.156871140E-1,4.145071030E0,5.462906837E0,6.870062644E0
2.177435495E1,-4.875100553E-1,4.202529430E0,5.448541641E0,6.898226271E0
2.177672459E1,-5.808799267E-1,4.228864670E0,5.479665279E0,6.946038400E0
2.177909339E1,-6.886143684E-1,4.238440990E0,5.565852642E0,7.029743054E0
2.178146224E1,-8.274722099E-1,4.259987354E0,5.630493641E0,7.108773534E0
2.178383188E1,-9.136596918E-1,4.250411510E0,5.802868843E0,7.250797118E0
2.178620152E1,-1.028576374E0,4.212105751E0,6.011155128E0,7.411733279E0
2.178857032E1,-1.107581615E0,4.204923630E0,6.166771889E0,7.545673946E0
2.179093912E1,-1.181798816E0,4.180982590E0,6.303235054E0,7.655588547E0
2.179330876E1,-1.234468937E0,4.171405792E0,6.425333977E0,7.759475276E0
2.179567839E1,-1.315868258E0,4.123524189E0,6.592921257E0,7.886797304E0
2.179804719E1,-1.380508900E0,4.106765270E0,6.715020180E0,7.991421765E0
2.180041600E1,-1.469090700E0,4.104371071E0,6.803601742E0,8.080413729E0
2.180278563E1,-1.562460423E0,4.130706310E0,6.870636463E0,8.167598337E0
2.180515527E1,-1.667800784E0,4.135494709E0,6.968794823E0,8.273329271E0
2.180752407E1,-1.758776426E0,4.159435272E0,7.026253223E0,8.352390715E0
2.180989292E1,-1.816235065E0,4.159435272E0,7.066952705E0,8.398894697E0
